"","x"
"1760",101
"1761",101
"1762",0
"1763",101
"1764",101
"1765",61
"1766",101
"1767",101
"1768",0
"1769",0
"1770",101
"1771",0
"1772",101
"1773",0
"1774",101
"1775",101
"1776",101
"1777",0
"1778",101
"1779",101
"1780",101
"1781",61
"1782",101
"1783",101
"1784",61
"1785",0
"1786",101
"1787",101
"1788",101
"1789",101
"1790",101
"1791",101
"1792",101
"1793",0
"1794",101
"1795",101
"1796",0
"1797",101
"1798",101
"1799",101
"1800",101
"1801",101
"1802",61
"1803",101
"1804",101
"1805",101
"1806",0
"1807",101
"1808",101
"1809",101
"1810",101
"1811",101
"1812",101
"1813",101
"1814",101
"1815",101
"1816",101
"1817",101
"1818",101
"1819",101
"1820",101
"1821",0
"1822",101
"1823",61
"1824",101
"1825",101
"1826",0
"1827",101
"1828",101
"1829",101
"1830",101
"1831",61
"1832",101
"1833",101
"1834",101
"1835",101
"1836",101
"1837",101
"1838",101
"1839",101
"1840",101
"1841",101
"1842",101
"1843",101
"1844",101
"1845",101
"1846",0
"1847",101
"1848",101
"1849",101
"1850",101
"1851",0
"1852",101
"1853",101
"1854",61
"1855",101
"1856",101
"1857",101
"1858",101
"1859",61
"1860",0
"1861",0
"1862",101
"1863",101
"1864",101
"1865",101
"1866",0
"1867",101
"1868",61
"1869",101
"1870",101
"1871",61
"1872",101
"1873",101
"1874",101
"1875",101
"1876",101
"1877",101
"1878",0
"1879",101
"1880",21
"1881",101
"1882",101
"1883",101
"1884",101
"1885",101
"1886",0
"1887",101
"1888",0
"1889",101
"1890",101
"1891",101
"1892",0
"1893",101
"1894",101
"1895",101
"1896",101
"1897",101
"1898",101
"1899",101
"1900",21
"1901",101
"1902",0
"1903",101
"1904",1
"1905",0
"1906",101
"1907",61
"1908",101
"1909",101
"1910",101
"1911",101
"1912",101
"1913",101
"1914",0
"1915",0
"1916",101
"1917",101
"1918",101
"1919",101
"1920",101
"1921",101
"1922",101
"1923",0
"1924",101
"1925",101
"1926",0
"1927",0
"1928",101
"1929",0
"1930",101
"1931",101
"1932",61
"1933",101
"1934",101
"1935",101
"1936",0
"1937",0
"1938",101
"1939",101
"1940",101
"1941",101
"1942",101
"1943",101
"1944",101
"1945",61
"1946",0
"1947",101
"1948",101
